@relation MiddlePhalanxOutlineCorrect
@attribute att0 real
@attribute att1 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att2 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att3 real
@attribute att30 real
@attribute att31 real
@attribute att32 real
@attribute att33 real
@attribute att34 real
@attribute att35 real
@attribute att36 real
@attribute att37 real
@attribute att38 real
@attribute att39 real
@attribute att4 real
@attribute att40 real
@attribute att41 real
@attribute att42 real
@attribute att43 real
@attribute att44 real
@attribute att45 real
@attribute att46 real
@attribute att47 real
@attribute att48 real
@attribute att49 real
@attribute att5 real
@attribute att50 real
@attribute att51 real
@attribute att52 real
@attribute att53 real
@attribute att54 real
@attribute att55 real
@attribute att56 real
@attribute att57 real
@attribute att58 real
@attribute att59 real
@attribute att6 real
@attribute att60 real
@attribute att61 real
@attribute att62 real
@attribute att63 real
@attribute att64 real
@attribute att65 real
@attribute att66 real
@attribute att67 real
@attribute att68 real
@attribute att69 real
@attribute att7 real
@attribute att70 real
@attribute att71 real
@attribute att72 real
@attribute att73 real
@attribute att74 real
@attribute att75 real
@attribute att76 real
@attribute att77 real
@attribute att78 real
@attribute att79 real
@attribute att8 real
@attribute att9 real
@attribute class real
@data
-0.89412,-0.89268,1.4503,1.4578,1.5546,1.6448,1.5238,1.3112,1.0393,0.79131,0.50556,0.20951,-0.65639,-0.093939,-0.39892,-0.66607,-0.83914,-0.80617,-0.65708,-0.44366,-0.22505,0.064032,0.36796,-0.3471,0.70272,1.0249,1.3504,1.4242,1.5002,1.4234,1.3937,1.4322,1.3909,1.3817,-0.00463,1.5566,1.4492,1.1741,0.85153,0.53337,0.22972,-0.074484,-0.3624,-0.61315,-0.80448,0.32286,-0.24822,-0.41382,-0.57601,-0.72824,-0.93661,-1.1296,-1.3307,-1.5126,-1.4849,-1.286,0.68687,-1.0769,-0.8662,-0.67418,-0.47793,-0.32038,-0.29262,-0.48423,-0.70784,-0.92884,-1.1107,0.9551,-1.2734,-1.3677,-1.3815,-1.2891,-1.1743,-1.0315,-0.89043,-0.74145,-0.5177,-0.32718,1.233,1.4234,0.0
-0.5134,-0.4685,1.4469,1.4416,1.4651,1.5553,1.4393,1.2779,1.072,0.82494,0.57382,0.32098,-0.27219,0.07596,-0.18615,-0.40183,-0.49531,-0.47744,-0.35416,-0.15266,0.065181,0.29353,0.51537,-0.064266,0.76687,0.99703,1.219,1.422,1.4057,1.3721,1.3882,1.4129,1.356,1.4152,0.20118,1.4459,1.354,1.1353,0.95293,0.70893,0.45375,0.21134,-0.033702,-0.25057,-0.42058,0.45029,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,0.67992,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,0.94485,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,1.0997,1.3332,0.0
-0.3404,-0.36688,1.3052,1.3076,1.3438,1.4281,1.4467,1.3407,1.1608,0.94898,0.71208,0.46862,-0.22361,0.22354,-0.011576,-0.21028,-0.33456,-0.37707,-0.28998,-0.1342,0.04134,0.2481,0.47338,-0.039732,0.71073,0.95593,1.2062,1.3974,1.3497,1.3127,1.2827,1.2868,1.3074,1.3166,0.21048,1.4078,1.4221,1.2242,0.98169,0.74212,0.50275,0.27542,0.0587,-0.13405,-0.29585,0.4623,-1.1053,-1.1053,-1.1053,-1.1053,-1.1053,-1.1053,-1.1053,-1.1053,-1.1053,-1.1053,0.65961,-1.1053,-1.1053,-1.1053,-1.1053,-1.1053,-1.1053,-1.1053,-1.1053,-1.1053,-1.1053,0.92228,-1.1053,-1.1053,-1.1053,-1.1053,-1.1053,-1.1053,-1.1053,-1.1053,-1.1053,-1.1053,1.1612,1.3121,1.0
-0.67427,-0.59982,1.3142,1.4052,1.5241,1.5522,1.4378,1.1103,0.75243,0.52793,0.22576,-0.084538,-0.40246,-0.32697,-0.57424,-0.71904,-0.63951,-0.47921,-0.29144,-0.047331,0.22328,0.50244,0.78961,-0.12943,1.097,1.3235,1.2472,1.2134,1.2858,1.3487,1.3756,1.3756,1.349,1.5409,0.17681,1.4593,1.3628,1.275,0.95691,0.64338,0.33009,0.040293,-0.19461,-0.43823,-0.6087,0.51195,-0.43432,-0.46124,-0.61232,-0.75547,-0.92719,-1.0262,-1.2174,-1.3587,-1.4672,-1.3821,0.78405,-1.2538,-1.1271,-1.0101,-0.83643,-0.69946,-0.61731,-0.73485,-0.9106,-1.0176,-1.179,1.1462,-1.2764,-1.306,-1.317,-1.2474,-1.2087,-1.1237,-0.9976,-0.8684,-0.72914,-0.58243,1.3291,1.3571,0.0
-0.71675,-0.65605,1.4503,1.393,1.4141,1.5023,1.558,1.4217,1.1796,0.87583,0.52062,0.30818,-0.5086,0.011777,-0.24338,-0.52748,-0.74876,-0.81065,-0.65986,-0.47502,-0.25748,-0.004952,0.27847,-0.30177,0.57359,0.89829,1.1967,1.4238,1.4785,1.3577,1.3914,1.3531,1.3925,1.4337,-0.018828,1.525,1.574,1.3377,1.0366,0.72335,0.40413,0.11122,-0.18656,-0.43637,-0.60471,0.29687,-0.48768,-0.58382,-0.70095,-0.80459,-1.0164,-1.189,-1.359,-1.4143,-1.417,-1.2747,0.63336,-1.0955,-0.90884,-0.76017,-0.66377,-0.55296,-0.46393,-0.4955,-0.61638,-0.80174,-1.0211,0.98287,-1.1942,-1.253,-1.3433,-1.3083,-1.2383,-1.1782,-1.1034,-0.89547,-0.7577,-0.57391,1.161,1.4311,0.0
-0.51307,-0.4836,1.4227,1.3669,1.4164,1.4806,1.4144,1.2394,0.97152,0.74793,0.50769,0.26747,-0.28355,0.002827,-0.25611,-0.45751,-0.49378,-0.39201,-0.22888,-0.019386,0.21401,0.46332,0.70118,-0.02386,0.93314,1.1785,1.3605,1.3857,1.2426,1.2573,1.2984,1.3452,1.3402,1.3004,0.24134,1.3372,1.3625,1.2016,0.96198,0.73027,0.48327,0.22686,-0.0169,-0.237,-0.42078,0.4816,-1.0803,-1.0803,-1.0803,-1.0803,-1.0803,-1.0803,-1.0803,-1.0803,-1.0803,-1.0803,0.74172,-1.0803,-1.0803,-1.0803,-1.0803,-1.0803,-1.0803,-1.0803,-1.0803,-1.0803,-1.0803,0.98644,-1.0803,-1.0803,-1.0803,-1.0803,-1.0803,-1.0803,-1.0803,-1.0803,-1.0803,-1.0803,1.2149,1.4072,0.0
-0.8054,-0.80409,1.3877,1.3899,1.4342,1.566,1.5769,1.4291,1.1238,0.89804,0.69715,0.40335,-0.57415,0.12588,-0.16676,-0.46866,-0.66575,-0.80001,-0.72038,-0.54372,-0.31187,-0.051278,0.24962,-0.301,0.54743,0.84568,1.1508,1.3285,1.5273,1.4059,1.3503,1.3679,1.3885,1.4524,-0.010321,1.5298,1.5276,1.2919,0.99792,0.70431,0.3699,0.0577,-0.23905,-0.51008,-0.73514,0.3163,-0.36781,-0.4002,-0.55222,-0.73822,-0.92372,-1.1388,-1.3194,-1.4796,-1.4408,-1.2971,0.62146,-1.1441,-0.96879,-0.78061,-0.62214,-0.53827,-0.49451,-0.62295,-0.7452,-0.89691,-1.0368,0.96198,-1.1715,-1.2832,-1.3478,-1.3563,-1.2754,-1.1218,-0.97954,-0.83082,-0.64507,-0.45595,1.2709,1.387,1.0
-0.67727,-0.61381,1.4551,1.4835,1.4807,1.4728,1.3925,1.1798,0.92928,0.61804,0.3196,0.096355,-0.44231,-0.21771,-0.49027,-0.64496,-0.70558,-0.61088,-0.40411,-0.20574,0.044489,0.30895,0.56202,-0.18405,0.84888,1.1434,1.3732,1.448,1.3813,1.4252,1.3911,1.422,1.4278,1.4746,0.096167,1.5291,1.4968,1.253,0.96845,0.70354,0.40072,0.1179,-0.16008,-0.39945,-0.58336,0.40853,-0.58238,-0.67191,-0.75609,-0.94047,-1.0914,-1.264,-1.3825,-1.4404,-1.3409,-1.1941,0.67013,-1.0679,-0.93238,-0.81825,-0.66854,-0.54702,-0.58282,-0.67509,-0.82874,-0.9479,-1.0513,0.97346,-1.1073,-1.2056,-1.2802,-1.3103,-1.2734,-1.1658,-1.0614,-0.91657,-0.76147,-0.64319,1.2072,1.3453,0.0
-0.63129,-0.66262,1.4677,1.4362,1.4981,1.6133,1.5379,1.3941,1.1574,0.90497,0.63939,0.3525,-0.46701,0.06128,-0.16457,-0.44732,-0.57876,-0.68431,-0.61857,-0.45447,-0.24102,0.011667,0.24964,-0.20046,0.54562,0.83237,1.1105,1.2648,1.4235,1.5288,1.5282,1.4045,1.4118,1.4014,0.079585,1.3696,1.3696,1.2641,1.0184,0.72563,0.39978,0.088244,-0.15391,-0.36833,-0.58383,0.39809,-0.72916,-0.79458,-0.85168,-0.9688,-1.0492,-1.15,-1.2392,-1.2392,-1.2197,-1.1502,0.71305,-1.0533,-0.92784,-0.82066,-0.80925,-0.80106,-0.73298,-0.83239,-0.88437,-0.92332,-1.0169,1.0008,-1.112,-1.1945,-1.2427,-1.2421,-1.1801,-1.123,-1.0228,-0.893,-0.81556,-0.73537,1.3103,1.4989,1.0
-0.87915,-0.81625,1.5111,1.4129,1.4675,1.562,1.6219,1.4466,1.2154,0.87928,0.56528,0.2757,-0.60546,-0.055692,-0.36412,-0.63523,-0.84225,-0.87958,-0.76165,-0.58985,-0.36685,-0.057942,0.24101,-0.33622,0.54595,0.89003,1.2151,1.3046,1.3932,1.4053,1.362,1.3606,1.3403,1.4399,-0.029839,1.5088,1.4168,1.2539,0.95307,0.61817,0.31958,0.003919,-0.3069,-0.58214,-0.81364,0.3128,-0.085708,-0.045874,-0.23264,-0.46388,-0.69053,-0.87789,-1.1026,-1.3639,-1.5495,-1.4656,0.6308,-1.2482,-1.053,-0.84827,-0.59697,-0.51229,-0.49114,-0.65182,-0.89668,-1.1223,-1.3123,0.99032,-1.3842,-1.372,-1.2579,-1.1202,-1.0776,-1.0368,-0.93905,-0.72626,-0.53446,-0.2534,1.2624,1.5097,0.0
-0.59419,-0.61168,1.3783,1.4044,1.4297,1.4599,1.3537,1.1084,0.85573,0.60935,0.32065,0.013235,-0.51026,-0.2773,-0.49447,-0.60095,-0.52803,-0.47404,-0.25478,-0.019332,0.18215,0.4499,0.72434,-0.34743,0.9981,1.2929,1.4329,1.4566,1.4397,1.4223,1.3867,1.3694,1.3909,1.4516,-0.099262,1.473,1.5264,1.3899,1.077,0.76251,0.47115,0.18502,-0.082278,-0.35067,-0.5362,0.22723,-0.59795,-0.65655,-0.74349,-0.87505,-1.0157,-1.1746,-1.2692,-1.3482,-1.3459,-1.2867,0.52552,-1.1381,-1.01,-0.86935,-0.78552,-0.65512,-0.66024,-0.76269,-0.85855,-0.9447,-1.1067,0.82569,-1.1359,-1.2636,-1.3297,-1.3338,-1.2918,-1.1438,-1.0665,-0.89826,-0.80056,-0.70108,1.1457,1.3105,0.0
-0.49277,-0.41355,1.0585,1.0751,1.0294,0.89643,0.70439,0.49989,0.36372,0.080191,-0.13863,-0.35334,-0.2325,-0.40362,-0.4946,-0.40627,-0.21373,0.073735,0.36495,0.6428,0.95719,1.2683,1.6324,-0.079246,1.9197,2.0673,1.8651,1.6646,1.3631,1.1418,1.043,0.99222,1.1179,1.3099,0.21509,1.45,1.2492,1.0229,1.0396,0.851,0.57691,0.2736,0.017415,-0.24761,-0.43008,0.51203,-0.95336,-1.0267,-1.0249,-1.0676,-1.0901,-1.1743,-1.2056,-1.1809,-1.1744,-1.1401,0.60997,-1.1443,-1.1219,-1.0769,-0.9801,-0.91439,-0.8132,-0.75468,-0.73742,-0.83966,-0.9632,0.77797,-1.0786,-1.1779,-1.2436,-1.2506,-1.1954,-1.1657,-1.1124,-1.0986,-1.0622,-1.0078,0.91776,1.0374,1.0
-0.61222,-0.56288,1.4446,1.4025,1.4084,1.4203,1.3333,1.124,0.86628,0.59056,0.28594,-0.007091,-0.39688,-0.31586,-0.48221,-0.64535,-0.6495,-0.57083,-0.48757,-0.23053,0.052744,0.29792,0.58175,-0.12069,0.90747,1.2308,1.535,1.6237,1.4906,1.299,1.3468,1.4181,1.445,1.4805,0.18694,1.4283,1.3101,1.3584,1.0606,0.69981,0.38266,0.10173,-0.1994,-0.46968,-0.5498,0.42288,-0.61425,-0.5984,-0.74418,-0.87161,-1.0868,-1.2833,-1.4099,-1.4157,-1.3881,-1.3061,0.70741,-1.1021,-0.93172,-0.83468,-0.68846,-0.53472,-0.53226,-0.68502,-0.82748,-0.95709,-1.0855,0.92067,-1.172,-1.2687,-1.3347,-1.3045,-1.23,-1.1019,-0.98094,-0.85833,-0.72069,-0.6123,1.22,1.3972,0.0
-0.70104,-0.63469,1.4385,1.4148,1.4801,1.5764,1.5194,1.2999,1.0416,0.79325,0.56718,0.38353,-0.44364,0.085387,-0.21084,-0.48134,-0.68108,-0.75157,-0.61597,-0.43176,-0.2055,0.044501,0.31239,-0.18083,0.58099,0.83368,1.1172,1.3921,1.4612,1.4296,1.4562,1.4557,1.4406,1.3844,0.14013,1.3916,1.4605,1.3114,1.0081,0.68816,0.39612,0.10827,-0.17407,-0.41072,-0.59813,0.42743,-0.57738,-0.60723,-0.77001,-0.91471,-1.0726,-1.2193,-1.319,-1.4303,-1.3668,-1.2226,0.72872,-1.0774,-0.91301,-0.7674,-0.64912,-0.60979,-0.67617,-0.76349,-0.8377,-0.99351,-1.1222,0.9674,-1.2618,-1.3583,-1.3378,-1.2777,-1.1753,-1.059,-0.91538,-0.79414,-0.67062,-0.57996,1.2774,1.4471,1.0
-0.66432,-0.67821,1.3376,1.3808,1.4256,1.4413,1.3656,1.1792,0.87036,0.57454,0.25812,-0.031274,-0.48519,-0.32126,-0.57197,-0.72142,-0.65894,-0.50071,-0.26017,0.000197,0.2721,0.556,0.84952,-0.26699,1.1495,1.4541,1.5092,1.5419,1.5136,1.4789,1.3804,1.352,1.4903,1.6007,-0.028302,1.634,1.4182,1.1986,0.88812,0.58118,0.27941,-0.014175,-0.29367,-0.49085,-0.6666,0.2,-0.45459,-0.56113,-0.62166,-0.75985,-0.88958,-1.0414,-1.1852,-1.3889,-1.4769,-1.399,0.48173,-1.285,-1.1093,-0.96732,-0.77003,-0.64383,-0.55694,-0.56218,-0.66104,-0.79444,-0.9727,0.68157,-1.144,-1.2484,-1.3306,-1.3471,-1.2813,-1.1699,-1.0117,-0.897,-0.76471,-0.55627,0.95844,1.203,0.0
-0.65406,-0.72087,1.4084,1.4093,1.4854,1.4597,1.3017,1.1534,0.76404,0.41599,0.12355,-0.18922,-0.55988,-0.50619,-0.62343,-0.6875,-0.72284,-0.58534,-0.41198,-0.1631,0.10797,0.37617,0.67718,-0.28874,0.96349,1.3045,1.559,1.5517,1.3662,1.3715,1.3375,1.3081,1.387,1.4005,0.003774,1.5288,1.6101,1.4576,1.1475,0.78551,0.47777,0.15789,-0.11406,-0.37507,-0.55669,0.33094,-0.44188,-0.58205,-0.59839,-0.75149,-0.98174,-1.1709,-1.3657,-1.444,-1.446,-1.2955,0.57083,-1.1279,-0.94262,-0.74053,-0.63623,-0.60893,-0.48149,-0.58684,-0.75524,-0.88181,-1.0744,0.86036,-1.1565,-1.2695,-1.389,-1.3647,-1.2906,-1.1393,-0.99295,-0.80189,-0.67234,-0.50525,1.1311,1.3602,0.0
-0.60992,-0.52989,1.3165,1.3505,1.2981,1.1744,1.1235,0.89833,0.67429,0.46949,0.23194,-0.064449,-0.31692,-0.30477,-0.47243,-0.53324,-0.4333,-0.24206,0.007767,0.25623,0.52324,0.79216,1.0453,-0.060773,1.3401,1.4885,1.4731,1.347,1.2635,1.3107,1.3163,1.3052,1.3882,1.5515,0.16501,1.6735,1.5747,1.2407,0.95787,0.68581,0.37972,0.11741,-0.11667,-0.34844,-0.5408,0.40009,-0.61864,-0.61525,-0.73394,-0.88904,-1.0489,-1.2046,-1.2909,-1.4095,-1.4586,-1.3409,0.62397,-1.1955,-1.0651,-0.95977,-0.84673,-0.7289,-0.69143,-0.77005,-0.88751,-0.99976,-1.1034,0.8117,-1.1921,-1.3365,-1.3357,-1.3593,-1.3225,-1.2423,-1.0884,-0.93791,-0.82099,-0.70035,1.0152,1.1765,0.0
-0.63789,-0.57166,1.4785,1.5334,1.4977,1.4997,1.4225,1.2803,1.0205,0.76936,0.45009,0.14409,-0.44044,-0.1629,-0.43746,-0.61611,-0.6675,-0.57327,-0.3891,-0.16373,0.07384,0.32834,0.61166,-0.21331,0.88001,1.1635,1.3572,1.3682,1.3284,1.3621,1.4618,1.4279,1.4695,1.431,0.044131,1.5103,1.4554,1.2093,0.89939,0.59401,0.31446,0.029419,-0.23646,-0.42749,-0.53635,0.31324,-0.5323,-0.64188,-0.78619,-0.85415,-0.95537,-1.13,-1.2167,-1.3301,-1.3726,-1.273,0.64295,-1.208,-1.0757,-0.90313,-0.7628,-0.70155,-0.81224,-0.91877,-1.0221,-1.12,-1.1887,0.91126,-1.2439,-1.2578,-1.2844,-1.2023,-1.1355,-1.0045,-0.87726,-0.76419,-0.66613,-0.529,1.192,1.3682,0.0
-0.66305,-0.58201,1.3568,1.4152,1.4435,1.3632,1.1556,0.89685,0.59148,0.28074,-0.037617,-0.33209,-0.44641,-0.53425,-0.65671,-0.59998,-0.4158,-0.25123,0.040255,0.31654,0.59967,0.92133,1.2253,-0.23582,1.5633,1.5051,1.2687,0.94436,0.76032,0.86588,1.1437,1.3983,1.4985,1.5557,0.084957,1.6161,1.6787,1.3619,1.0454,0.73473,0.4246,0.11311,-0.15065,-0.35939,-0.57147,0.35665,-0.46346,-0.58955,-0.70857,-0.78003,-0.95322,-1.1211,-1.2773,-1.4018,-1.3584,-1.3646,0.68142,-1.263,-1.12,-0.95962,-0.88841,-0.74284,-0.63952,-0.65394,-0.77306,-0.8814,-1.0946,1.0255,-1.1812,-1.282,-1.3363,-1.3229,-1.2947,-1.2211,-1.0607,-0.92403,-0.74679,-0.5913,1.2661,1.3324,1.0
-0.65432,-0.58949,1.3591,1.3442,1.4091,1.383,1.2573,1.1192,0.81343,0.54694,0.28451,-0.005281,-0.42373,-0.29434,-0.50855,-0.68474,-0.59949,-0.47259,-0.27648,-0.060974,0.19308,0.45704,0.73554,-0.19212,1.0212,1.3187,1.4897,1.5082,1.5288,1.4581,1.3281,1.2471,1.3837,1.4555,0.10022,1.5331,1.5562,1.3712,1.038,0.74437,0.41366,0.15527,-0.13144,-0.37056,-0.51726,0.34815,-0.62889,-0.6985,-0.81648,-0.9641,-1.1352,-1.2902,-1.4228,-1.4773,-1.3578,-1.2017,0.57671,-1.0658,-0.95877,-0.823,-0.65029,-0.53952,-0.49882,-0.60226,-0.75817,-0.91419,-0.99916,0.87715,-1.134,-1.2172,-1.2803,-1.2964,-1.2951,-1.2459,-1.1487,-0.99701,-0.85949,-0.6852,1.1385,1.2496,0.0
-0.8201,-0.76963,1.489,1.4663,1.515,1.6265,1.5694,1.3906,1.1762,0.92137,0.62592,0.31914,-0.56318,0.029634,-0.27733,-0.54512,-0.7566,-0.76213,-0.67364,-0.47406,-0.22537,0.023476,0.30485,-0.27592,0.53483,0.84908,1.1482,1.4546,1.5117,1.4492,1.411,1.4382,1.4116,1.4262,0.026764,1.4743,1.4896,1.2012,0.89318,0.60057,0.26885,-0.007226,-0.29084,-0.51311,-0.71908,0.3464,-0.45995,-0.57568,-0.68174,-0.78357,-0.94192,-1.1163,-1.2825,-1.3906,-1.3663,-1.2211,0.54149,-1.054,-0.89155,-0.76775,-0.66686,-0.5233,-0.46357,-0.57388,-0.7557,-0.96225,-1.091,0.90687,-1.2132,-1.283,-1.3141,-1.2445,-1.2203,-1.1297,-0.97241,-0.83926,-0.66165,-0.48626,1.2496,1.5165,0.0
-0.25579,-0.21226,1.317,1.3614,1.3367,1.2601,1.0806,0.84885,0.56053,0.24904,-0.02796,-0.20321,-0.081778,-0.34264,-0.28898,-0.18738,-0.012501,0.18172,0.41277,0.65527,0.87764,0.94235,0.82408,0.13096,0.9786,1.1427,1.338,1.3634,1.3278,1.3566,1.3352,1.2952,1.3621,1.2397,0.36407,1.078,0.92006,0.78778,0.8617,0.97308,0.76301,0.50975,0.22884,-0.005325,-0.13863,0.54953,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,0.78588,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,1.052,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,-1.147,1.2127,1.3011,1.0
-0.4837,-0.53275,1.3337,1.3499,1.2918,1.3456,1.3249,1.1543,0.90717,0.57708,0.31499,0.095572,-0.36805,-0.16708,-0.38815,-0.57761,-0.60134,-0.45299,-0.28386,-0.042431,0.22169,0.50054,0.79013,-0.12388,1.0923,1.42,1.4576,1.4033,1.2054,1.2278,1.3262,1.259,1.2382,1.2649,0.1522,1.4075,1.5259,1.387,1.1055,0.86944,0.55837,0.29256,-0.00193,-0.26965,-0.40728,0.29958,-0.48847,-0.52773,-0.67571,-0.85871,-1.0374,-1.2073,-1.2737,-1.4342,-1.5185,-1.4369,0.52308,-1.305,-1.1177,-0.93979,-0.74913,-0.57494,-0.4792,-0.59606,-0.78416,-0.9306,-1.0745,0.82958,-1.2482,-1.3503,-1.4291,-1.4425,-1.4112,-1.3437,-1.1714,-1.0003,-0.82129,-0.63494,1.202,1.3085,0.0
-0.43013,-0.45327,1.5159,1.4706,1.4383,1.5036,1.5393,1.3998,1.1842,0.9177,0.67468,0.42998,-0.31726,0.17529,-0.08006,-0.27005,-0.42784,-0.46365,-0.36995,-0.21269,-0.008517,0.21426,0.45814,-0.137,0.70687,0.95407,1.183,1.3908,1.3819,1.2991,1.3417,1.4079,1.3385,1.3153,0.12522,1.3898,1.333,1.1725,0.94564,0.70125,0.44268,0.19023,0.018153,-0.2058,-0.37273,0.38414,-1.0731,-1.0731,-1.0731,-1.0731,-1.0731,-1.0731,-1.0731,-1.0731,-1.0731,-1.0731,0.62827,-1.0731,-1.0731,-1.0731,-1.0731,-1.0731,-1.0731,-1.0731,-1.0731,-1.0731,-1.0731,0.88151,-1.0731,-1.0731,-1.0731,-1.0731,-1.0731,-1.0731,-1.0731,-1.0731,-1.0731,-1.0731,1.1073,1.3807,0.0
-0.47818,-0.47594,1.4541,1.4148,1.4056,1.4713,1.4692,1.3064,1.0729,0.8668,0.62319,0.38074,-0.2685,0.16104,-0.052315,-0.29599,-0.43654,-0.47807,-0.33811,-0.21362,-0.003166,0.19869,0.46239,-0.053466,0.68931,0.94077,1.1748,1.4231,1.3964,1.3145,1.3407,1.3934,1.4698,1.397,0.1935,1.3706,1.4041,1.2315,0.98038,0.74666,0.48059,0.2325,-0.001282,-0.22282,-0.40863,0.43257,-1.0754,-1.0754,-1.0754,-1.0754,-1.0754,-1.0754,-1.0754,-1.0754,-1.0754,-1.0754,0.70908,-1.0754,-1.0754,-1.0754,-1.0754,-1.0754,-1.0754,-1.0754,-1.0754,-1.0754,-1.0754,0.95299,-1.0754,-1.0754,-1.0754,-1.0754,-1.0754,-1.0754,-1.0754,-1.0754,-1.0754,-1.0754,1.1354,1.2907,0.0
-0.6821,-0.6217,1.53,1.4724,1.4594,1.5285,1.5824,1.3991,1.1641,0.91636,0.65252,0.35318,-0.42566,0.058637,-0.23039,-0.45134,-0.62772,-0.65826,-0.56083,-0.40694,-0.19716,0.052682,0.31549,-0.18596,0.57864,0.88418,1.1663,1.3214,1.4729,1.3643,1.3785,1.4437,1.4398,1.3643,0.082528,1.4065,1.4939,1.2705,0.96005,0.68548,0.38506,0.092306,-0.17038,-0.4003,-0.56793,0.37048,-0.53779,-0.60822,-0.75461,-0.90068,-1.0174,-1.1192,-1.1767,-1.2669,-1.3051,-1.2634,0.58496,-1.1567,-1.0956,-0.98676,-0.8995,-0.75343,-0.70776,-0.80437,-0.92381,-1.0105,-1.0855,0.89521,-1.1758,-1.2007,-1.2353,-1.256,-1.1919,-1.0644,-0.96412,-0.87637,-0.75667,-0.60993,1.2364,1.5295,1.0
-0.42906,-0.37409,1.4515,1.4124,1.4337,1.4842,1.411,1.2541,1.024,0.76637,0.47587,0.20685,-0.29342,-0.050252,-0.2987,-0.41583,-0.44792,-0.35473,-0.19306,-0.003254,0.20343,0.43995,0.67475,-0.076912,0.89692,1.1048,1.3246,1.3528,1.2752,1.2733,1.3044,1.3801,1.3949,1.2798,0.18218,1.2587,1.3563,1.1627,0.96928,0.80188,0.5401,0.30932,0.069946,-0.16555,-0.32296,0.43594,-1.0894,-1.0894,-1.0894,-1.0894,-1.0894,-1.0894,-1.0894,-1.0894,-1.0894,-1.0894,0.69595,-1.0894,-1.0894,-1.0894,-1.0894,-1.0894,-1.0894,-1.0894,-1.0894,-1.0894,-1.0894,0.92915,-1.0894,-1.0894,-1.0894,-1.0894,-1.0894,-1.0894,-1.0894,-1.0894,-1.0894,-1.0894,1.1567,1.4133,0.0
-0.472,-0.45703,1.3578,1.3371,1.4163,1.5355,1.4755,1.3192,1.1163,0.92501,0.72254,0.47315,-0.27178,0.22535,-0.033044,-0.20606,-0.38986,-0.41304,-0.34202,-0.18476,-0.002485,0.21794,0.4802,-0.014163,0.73278,0.92321,1.1476,1.3416,1.2996,1.2735,1.2636,1.299,1.3046,1.2856,0.24802,1.2705,1.3774,1.1559,0.99363,0.74518,0.49726,0.24399,-0.004138,-0.22917,-0.37905,0.50051,-1.0905,-1.0905,-1.0905,-1.0905,-1.0905,-1.0905,-1.0905,-1.0905,-1.0905,-1.0905,0.78183,-1.0905,-1.0905,-1.0905,-1.0905,-1.0905,-1.0905,-1.0905,-1.0905,-1.0905,-1.0905,1.0887,-1.0905,-1.0905,-1.0905,-1.0905,-1.0905,-1.0905,-1.0905,-1.0905,-1.0905,-1.0905,1.2951,1.442,1.0
-0.65169,-0.6516,1.3656,1.4219,1.4876,1.5914,1.4946,1.2465,1.0072,0.80239,0.53244,0.223,-0.46283,-0.060678,-0.34116,-0.55924,-0.63375,-0.59076,-0.434,-0.22174,-0.064445,0.20331,0.50916,-0.18235,0.8237,1.0937,1.3748,1.4547,1.3424,1.3282,1.3204,1.2951,1.4161,1.4702,0.12098,1.5446,1.4936,1.2224,0.94141,0.64119,0.3267,0.047566,-0.22314,-0.45344,-0.58764,0.45859,-0.72521,-0.74569,-0.83422,-0.92868,-1.0065,-1.1365,-1.244,-1.3476,-1.3665,-1.243,0.76498,-1.1206,-1.0271,-0.88494,-0.76182,-0.63872,-0.60192,-0.65123,-0.77235,-0.867,-0.95623,1.02,-1.0673,-1.1356,-1.212,-1.2408,-1.2506,-1.1958,-1.1367,-1.0568,-0.94034,-0.82135,1.284,1.3651,1.0
