@relation Plane

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute att60 numeric
@attribute att61 numeric
@attribute att62 numeric
@attribute att63 numeric
@attribute att64 numeric
@attribute att65 numeric
@attribute att66 numeric
@attribute att67 numeric
@attribute att68 numeric
@attribute att69 numeric
@attribute att70 numeric
@attribute att71 numeric
@attribute att72 numeric
@attribute att73 numeric
@attribute att74 numeric
@attribute att75 numeric
@attribute att76 numeric
@attribute att77 numeric
@attribute att78 numeric
@attribute att79 numeric
@attribute att80 numeric
@attribute att81 numeric
@attribute att82 numeric
@attribute att83 numeric
@attribute att84 numeric
@attribute att85 numeric
@attribute att86 numeric
@attribute att87 numeric
@attribute att88 numeric
@attribute att89 numeric
@attribute att90 numeric
@attribute att91 numeric
@attribute att92 numeric
@attribute att93 numeric
@attribute att94 numeric
@attribute att95 numeric
@attribute att96 numeric
@attribute att97 numeric
@attribute att98 numeric
@attribute att99 numeric
@attribute att100 numeric
@attribute att101 numeric
@attribute att102 numeric
@attribute att103 numeric
@attribute att104 numeric
@attribute att105 numeric
@attribute att106 numeric
@attribute att107 numeric
@attribute att108 numeric
@attribute att109 numeric
@attribute att110 numeric
@attribute att111 numeric
@attribute att112 numeric
@attribute att113 numeric
@attribute att114 numeric
@attribute att115 numeric
@attribute att116 numeric
@attribute att117 numeric
@attribute att118 numeric
@attribute att119 numeric
@attribute att120 numeric
@attribute att121 numeric
@attribute att122 numeric
@attribute att123 numeric
@attribute att124 numeric
@attribute att125 numeric
@attribute att126 numeric
@attribute att127 numeric
@attribute att128 numeric
@attribute att129 numeric
@attribute att130 numeric
@attribute att131 numeric
@attribute att132 numeric
@attribute att133 numeric
@attribute att134 numeric
@attribute att135 numeric
@attribute att136 numeric
@attribute att137 numeric
@attribute att138 numeric
@attribute att139 numeric
@attribute att140 numeric
@attribute att141 numeric
@attribute att142 numeric
@attribute att143 numeric
@attribute target {1,2,3,4,5,6,7}

@data
2.4844,2.2859,2.0929,1.9016,1.7114,1.5203,1.3284,1.1393,0.94937,0.75946,0.5696,0.37927,0.18961,0.000026,-0.18946,-0.37669,-0.41892,-0.60117,-0.78435,-0.93042,-1.0793,-1.2037,-1.3107,-1.3856,-1.4293,-1.4419,-1.3505,-1.2461,-1.1145,-0.94583,-1.0101,-1.1104,-1.1791,-1.2469,-1.232,-1.1781,-1.1856,-1.0654,-0.91696,-0.75277,-0.58386,-0.39164,-0.20789,0.000414,0.17002,0.31831,0.44801,0.59126,0.70449,0.70737,0.57653,0.43924,0.30724,0.18119,0.061822,-0.050042,-0.16905,-0.26385,-0.34828,-0.4213,-0.48195,-0.52929,-0.39014,-0.20713,-0.032152,0.14499,0.32394,0.51057,0.6955,0.82513,0.8617,0.85578,0.92328,1.1144,1.3074,1.5001,1.6061,1.4679,1.2803,1.0958,0.91094,0.74445,0.58062,0.38838,0.19634,0.004524,-0.18773,-0.37858,-0.56269,-0.56526,-0.53288,-0.46824,-0.40892,-0.3372,-0.23775,-0.14488,-0.027577,0.082488,0.20015,0.29227,0.24852,0.12091,-0.005665,-0.14196,-0.33005,-0.49036,-0.64067,-0.78215,-0.92296,-1.0349,-1.1703,-1.2685,-1.326,-1.379,-1.3591,-1.2453,-1.1351,-1.0528,-1.1804,-1.3377,-1.3039,-1.2294,-1.1401,-1.033,-0.86619,-0.69588,-0.52278,-0.37019,-0.21983,-0.029321,0.15463,0.34239,0.51781,0.69609,0.87698,1.0626,1.2484,1.4346,1.6156,1.7984,1.9885,2.1729,2.331,2.488,1
2.8282,2.6107,2.3939,2.1777,1.9614,1.7447,1.5281,1.3117,1.0955,0.87833,0.66247,0.4455,0.29582,0.32496,0.23913,0.031387,-0.17482,-0.38407,-0.58419,-0.76795,-0.9549,-1.143,-1.3184,-1.395,-1.3978,-1.3658,-1.177,-1.1956,-1.2089,-1.1234,-0.9621,-0.7609,-0.55557,-0.35409,-0.10602,0.073803,0.1794,0.17392,0.13662,0.10422,-0.077161,-0.28702,-0.50233,-0.71162,-0.89296,-1.0554,-1.2068,-1.3445,-1.2227,-1.0495,-0.78326,-0.61566,-0.32354,-0.030674,0.25292,0.48676,0.63281,0.61399,0.47063,0.35151,0.22655,0.21367,0.42372,0.60618,0.82211,0.79383,0.58608,0.36596,0.14927,-0.067184,-0.28707,-0.33015,-0.32376,-0.4625,-0.39853,-0.31112,-0.37438,-0.13752,0.10345,0.32855,0.55118,0.77809,0.74721,0.55164,0.35518,0.20372,0.31783,0.42677,0.54547,0.49799,0.30968,0.033724,-0.25009,-0.54325,-0.72351,-0.99537,-1.1836,-1.3264,-1.2145,-1.0597,-0.89447,-0.72083,-0.52199,-0.31103,-0.10314,0.034825,0.079352,0.11238,0.054098,-0.033638,-0.26904,-0.4789,-0.70573,-0.91288,-1.0943,-1.1905,-1.1536,-1.146,-1.3289,-1.3766,-1.3796,-1.2683,-1.0915,-0.90726,-0.71731,-0.54279,-0.34161,-0.13445,0.078851,0.27943,0.30751,0.30796,0.52188,0.73813,0.95453,1.1711,1.3877,1.6029,1.8184,2.0342,2.249,2.4634,2.6777,2.8284,7
2.5583,2.3175,2.0639,1.8101,1.5581,1.3068,1.0548,0.93052,0.77915,0.62749,0.4826,0.2821,0.038937,0.002278,0.003901,-0.08522,-0.30744,-0.55166,-0.79971,-0.98982,-1.1494,-1.3379,-1.4778,-1.5712,-1.6576,-1.6452,-1.5214,-1.3417,-1.1437,-1.214,-1.2914,-1.3404,-1.3096,-1.1051,-0.87641,-0.70546,-0.55513,-0.46092,-0.46775,-0.20215,0.049167,0.093144,0.18873,0.33227,0.45595,0.55207,0.66584,0.78052,0.90672,0.90951,0.68691,0.4865,0.39092,0.49004,0.31762,0.097614,-0.1095,-0.28406,-0.4162,-0.54867,-0.66449,-0.75006,-0.66138,-0.53279,-0.31652,-0.076277,0.15807,0.31376,0.32742,0.57355,0.82433,1.0744,1.3253,1.5542,1.7754,1.5355,1.2856,1.0345,0.78367,0.53213,0.30907,0.15283,-0.081199,-0.31801,-0.55114,-0.76859,-0.75709,-0.67248,-0.56813,-0.4461,-0.29294,-0.10785,0.05713,0.20954,0.09788,0.26781,0.48802,0.64316,0.7527,0.54608,0.44316,0.33673,0.24451,0.13662,-0.010004,-0.10465,-0.25476,-0.49812,-0.69193,-0.61287,-0.75962,-0.93749,-1.1596,-1.3039,-1.4033,-1.3469,-1.274,-1.2094,-1.3967,-1.6017,-1.5878,-1.545,-1.4504,-1.3124,-1.1317,-0.88519,-0.63801,-0.39441,-0.1556,0.026863,0.020378,0.040351,0.30227,0.46709,0.62605,0.79292,0.97993,1.2012,1.4485,1.693,1.9371,2.1814,2.4164,2.5604,2
2.9042,2.6517,2.3976,2.1551,1.9128,1.6663,1.4382,1.2011,0.9667,0.73167,0.49914,0.47218,0.46059,0.22634,-0.002569,-0.23009,-0.42465,-0.62665,-0.84323,-1.0534,-1.2512,-1.2869,-1.3061,-1.2496,-1.086,-1.121,-1.1357,-1.0263,-0.89385,-0.74046,-0.56931,-0.39005,-0.19783,0.005065,0.13343,0.20079,0.20135,0.16488,0.11856,-0.0469,-0.25953,-0.47049,-0.68432,-0.88266,-1.0686,-1.2399,-1.3986,-1.3608,-1.1622,-0.93886,-0.69566,-0.54897,-0.29018,-0.046777,0.21459,0.47164,0.65997,0.71421,0.59126,0.46237,0.32984,0.22005,0.14941,0.35858,0.55549,0.77184,0.60929,0.38713,0.16626,-0.056546,-0.27202,-0.44495,-0.33605,-0.39017,-0.53827,-0.37202,-0.32809,-0.33627,-0.11406,0.085416,0.30793,0.52901,0.75088,0.71333,0.55731,0.3456,0.36492,0.49836,0.56532,0.44682,0.23347,-0.004813,-0.24838,-0.48961,-0.70782,-0.89656,-1.1042,-1.3035,-1.3648,-1.2028,-1.0242,-0.84183,-0.62404,-0.38444,-0.13908,0.033657,0.076261,0.11285,0.0809,-0.08526,-0.2906,-0.47027,-0.63872,-0.8046,-0.94901,-1.0676,-1.127,-1.0947,-1.0217,-1.2005,-1.2638,-1.2596,-1.1467,-0.96189,-0.77096,-0.57392,-0.4269,-0.20854,0.02198,0.25361,0.42926,0.44814,0.5515,0.77518,1.0059,1.239,1.468,1.6923,1.917,2.1419,2.3541,2.5664,2.7687,2.9112,7
2.5539,2.2831,2.0189,1.7549,1.4939,1.2298,1.0722,0.88495,0.72858,0.56044,0.30801,0.17476,0.15668,0.17899,0.01563,-0.2418,-0.49887,-0.7207,-0.94899,-0.85726,-0.59136,-0.77603,-1.0236,-1.2161,-1.4539,-1.5708,-1.6322,-1.5942,-1.4308,-1.1943,-1.1284,-1.2236,-1.3148,-1.3855,-1.2679,-1.0462,-0.86012,-0.67784,-0.54195,-0.62697,-0.45722,-0.17469,0.064604,0.022806,0.21593,0.37757,0.42809,0.55588,0.65682,0.79054,0.89822,0.75377,0.48434,0.35559,0.5112,0.42525,0.20493,-0.001694,-0.20755,-0.39351,-0.53483,-0.67628,-0.79974,-0.89728,-0.74717,-0.64408,-0.44632,-0.20036,0.048141,0.1939,0.21966,0.45881,0.71976,0.98249,1.2458,1.5066,1.7705,1.9194,1.7977,1.5234,1.2696,1.0134,0.75305,0.49273,0.23249,-0.02302,-0.25931,-0.50279,-0.74254,-0.90341,-0.82154,-0.69866,-0.57554,-0.43499,-0.24631,-0.10562,0.09558,0.1694,0.034061,0.21544,0.41283,0.62555,0.51414,0.3908,0.28154,0.17673,0.089837,-0.040609,-0.18848,-0.3231,-0.5507,-0.70656,-0.7505,-0.89211,-1.1086,-1.2898,-1.3733,-1.3579,-1.2708,-1.2087,-1.4244,-1.5062,-1.452,-1.3607,-1.2333,-1.0365,-0.79357,-0.53563,-0.29127,-0.044631,0.15554,0.13641,0.19651,0.45605,0.63917,0.81489,0.98064,1.1721,1.4265,1.6774,1.9257,2.1784,2.4288,2.5566,2
2.7333,2.5216,2.3127,2.1043,1.8966,1.6891,1.4819,1.2736,1.0653,0.85845,0.65156,0.44464,0.23663,0.02867,-0.096388,-0.031448,0.003234,-0.19207,-0.37684,-0.54975,-0.71489,-0.87383,-1.0161,-1.1483,-1.2655,-1.3639,-1.4529,-1.5051,-1.5354,-1.551,-1.5248,-1.4622,-1.402,-1.3066,-1.1998,-1.0621,-0.91997,-0.77089,-0.61173,-0.44051,-0.25938,-0.072425,0.11466,0.2994,0.48798,0.58226,0.65184,0.69866,0.58299,0.58875,0.57679,0.45941,0.31292,0.17279,0.039733,-0.085428,-0.22005,-0.3856,-0.3452,-0.16644,0.038737,0.23905,0.43807,0.63732,0.76822,0.56417,0.35585,0.14766,-0.060396,-0.264,-0.47143,-0.51317,-0.47995,-0.29349,-0.23113,-0.43657,-0.53298,-0.44012,-0.32855,-0.11487,0.10553,0.31572,0.52533,0.72618,0.68737,0.48725,0.30004,0.1025,-0.086907,-0.11994,0.001327,0.13085,0.26779,0.37858,0.40593,0.35369,0.38592,0.39835,0.32918,0.21096,0.053357,-0.11837,-0.29366,-0.45836,-0.61826,-0.77398,-0.92268,-1.0422,-1.1787,-1.2747,-1.3664,-1.4384,-1.4737,-1.4969,-1.4911,-1.4451,-1.3867,-1.3149,-1.2279,-1.1279,-1.0128,-0.87351,-0.73392,-0.57749,-0.41805,-0.23214,-0.044397,-0.035776,-0.087327,-0.039051,0.17305,0.38972,0.54554,0.75151,0.95493,1.1589,1.3633,1.5703,1.7753,1.9806,2.1845,2.3889,2.5912,2.7341,3
2.7522,2.5376,2.3248,2.1129,1.9012,1.6912,1.4793,1.2677,1.0561,0.84497,0.63504,0.42447,0.21286,0.003827,0.07811,0.13094,-0.036076,-0.23785,-0.41554,-0.58492,-0.75218,-0.90239,-1.04,-1.1732,-1.28,-1.3802,-1.4467,-1.4811,-1.5086,-1.4937,-1.4701,-1.4183,-1.3336,-1.2375,-1.1186,-0.98408,-0.83336,-0.68321,-0.52308,-0.33769,-0.16212,0.035704,0.22222,0.39096,0.54923,0.65049,0.70011,0.73341,0.55595,0.61743,0.61576,0.50083,0.35033,0.20602,0.052483,-0.077579,-0.21595,-0.38289,-0.28239,-0.079052,0.13009,0.33071,0.53192,0.73464,0.62089,0.43063,0.21196,0.000267,-0.20755,-0.41075,-0.62215,-0.57124,-0.50347,-0.31334,-0.30098,-0.51091,-0.59886,-0.51701,-0.42732,-0.19774,0.025894,0.2543,0.47343,0.69731,0.75839,0.54876,0.38597,0.18686,-0.010767,-0.11244,0.011925,0.14451,0.28447,0.36015,0.32133,0.20023,0.31998,0.34074,0.28253,0.19443,0.047386,-0.13371,-0.30428,-0.46988,-0.62521,-0.7902,-0.92862,-1.0553,-1.1769,-1.2844,-1.3724,-1.4418,-1.4828,-1.5145,-1.5099,-1.4735,-1.37,-1.3076,-1.2123,-1.1263,-1.0091,-0.87233,-0.77391,-0.62434,-0.46586,-0.30265,-0.11473,0.065167,0.050584,-0.022309,0.10396,0.31282,0.51909,0.7287,0.94116,1.1486,1.3541,1.5647,1.7713,1.9804,2.1881,2.3948,2.6013,2.7529,3
2.7573,2.5767,2.3633,2.1516,1.9402,1.7294,1.5194,1.3095,1.1003,0.89149,0.68316,0.48284,0.29863,0.13567,-0.044849,-0.23931,-0.43153,-0.62691,-0.81397,-0.99733,-1.1813,-1.3583,-1.466,-1.5089,-1.4969,-1.4782,-1.4122,-1.3239,-1.1919,-1.0447,-0.89704,-0.71332,-0.51602,-0.30552,-0.10626,0.04362,0.11029,0.17195,0.22452,0.22648,0.062473,-0.097632,-0.2533,-0.40134,-0.5407,-0.66707,-0.77871,-0.88096,-0.82291,-0.66911,-0.42732,-0.14668,0.11959,0.39612,0.5902,0.74991,0.81105,0.76422,0.71207,0.67935,0.65765,0.63866,0.6124,0.47354,0.27132,0.054452,-0.19502,-0.38212,-0.53878,-0.56113,-0.72374,-0.5351,-0.62842,-0.6516,-0.56321,-0.6309,-0.41541,-0.2424,-0.009837,0.19853,0.39903,0.59818,0.60695,0.62597,0.64696,0.67588,0.70707,0.74847,0.72461,0.54674,0.34373,0.086855,-0.18082,-0.42481,-0.54122,-0.68193,-0.79595,-0.67877,-0.56063,-0.42846,-0.29259,-0.14691,0.005385,0.14491,0.13407,0.056757,0.004181,-0.13317,-0.31691,-0.50506,-0.68332,-0.86974,-1.0242,-1.159,-1.2775,-1.3825,-1.4621,-1.5059,-1.5212,-1.5143,-1.4652,-1.3537,-1.184,-1.0089,-0.81948,-0.63688,-0.45117,-0.2712,-0.080204,0.083351,0.2337,0.39513,0.56128,0.75014,0.95427,1.1573,1.3633,1.5663,1.7699,1.9739,2.1783,2.3808,2.5849,2.7591,6
2.5839,2.3225,2.0629,1.804,1.546,1.2884,1.0295,0.79458,0.53704,0.27962,0.020905,-0.21338,-0.15548,-0.29484,-0.52099,-0.73689,-0.93447,-1.1131,-1.275,-1.3921,-1.4971,-1.5109,-1.3048,-1.0994,-0.87088,-0.63926,-0.3988,-0.15098,0.099059,0.35365,0.61035,0.86981,1.1313,1.3643,1.4906,1.5641,1.3211,1.0624,0.80934,0.55131,0.2997,0.042744,-0.20675,-0.46194,-0.70808,-0.95134,-1.2006,-1.4358,-1.6759,-1.9084,-1.8477,-1.6135,-1.2911,-0.96437,-0.6311,-0.29774,0.035682,0.30917,0.55395,0.66375,0.55329,0.37902,0.21607,0.043339,-0.16105,-0.2144,-0.044921,0.20832,0.44565,0.21264,-0.047463,-0.2997,-0.36067,-0.22829,-0.077238,-0.28831,-0.36562,-0.24419,-0.020907,0.25903,0.51153,0.3367,0.094336,0.15233,0.33384,0.48856,0.59502,0.50021,0.22324,-0.089492,-0.35126,-0.61064,-0.89901,-1.2295,-1.5108,-1.6989,-1.7971,-1.5461,-1.3023,-1.0547,-0.81294,-0.56794,-0.30605,-0.064577,0.192,0.44314,0.69533,0.95364,1.2071,1.3895,1.3049,1.1616,0.89768,0.63649,0.37767,0.12206,-0.13064,-0.37661,-0.61968,-0.85049,-1.0692,-1.284,-1.2799,-1.2143,-1.112,-0.97555,-0.81717,-0.64402,-0.45386,-0.22424,-0.10034,-0.19325,-0.18965,0.065118,0.31655,0.57275,0.83282,1.0862,1.3349,1.5903,1.8507,2.1045,2.357,2.5848,4
2.6435,2.4326,2.2257,2.0187,1.8125,1.6067,1.4011,1.1958,0.99072,0.78611,0.58273,0.41093,0.22724,0.075226,-0.10504,-0.2959,-0.48514,-0.67612,-0.865,-1.0514,-1.2346,-1.4142,-1.5628,-1.6253,-1.6494,-1.6394,-1.591,-1.5259,-1.4037,-1.2783,-1.1355,-0.97339,-0.77367,-0.58265,-0.35903,-0.14683,0.023428,0.087001,0.1642,0.23067,0.31163,0.24998,0.094738,-0.049783,-0.18659,-0.32148,-0.45111,-0.57188,-0.68273,-0.78259,-0.85369,-0.87443,-0.5945,-0.32525,-0.055026,0.19045,0.45278,0.63907,0.79507,0.88679,0.83589,0.79446,0.75963,0.72146,0.70945,0.68743,0.50083,0.30254,0.062837,-0.16064,-0.36197,-0.58458,-0.42453,-0.5255,-0.4403,-0.59732,-0.63397,-0.4398,-0.49328,-0.29817,-0.077526,0.14638,0.34271,0.55023,0.59493,0.59922,0.6029,0.61362,0.6354,0.66398,0.63594,0.4784,0.28171,0.060783,-0.099977,-0.15564,-0.2735,-0.39832,-0.53131,-0.44755,-0.31934,-0.18476,-0.041626,0.053798,0.02712,-0.049367,-0.086742,-0.24926,-0.42785,-0.61073,-0.77595,-0.94209,-1.093,-1.2185,-1.318,-1.4072,-1.4515,-1.4874,-1.4939,-1.4563,-1.3719,-1.2079,-1.0384,-0.86436,-0.69664,-0.5245,-0.33971,-0.16115,0.004669,0.15834,0.31319,0.47477,0.65262,0.85413,1.0522,1.2509,1.4502,1.6486,1.8475,2.0459,2.2473,2.4469,2.5952,2.6459,6
2.5771,2.315,2.0597,1.8036,1.5489,1.3626,1.1344,0.99441,0.81864,0.65759,0.47415,0.26806,0.11138,0.10012,0.1221,-0.054818,-0.30396,-0.55384,-0.78379,-0.96752,-1.1501,-1.3189,-1.4777,-1.5785,-1.6354,-1.5741,-1.4022,-1.1673,-1.1507,-1.2439,-1.3204,-1.3881,-1.2445,-1.063,-0.87005,-0.68925,-0.55607,-0.572,-0.50799,-0.25082,-0.012083,0.003065,0.16179,0.28364,0.37656,0.46279,0.5836,0.69654,0.82152,0.69367,0.50138,0.3137,0.36023,0.38378,0.19135,-0.016247,-0.22836,-0.39283,-0.53896,-0.67145,-0.78024,-0.87829,-0.81453,-0.70753,-0.534,-0.288,-0.049784,0.15487,0.14985,0.37902,0.63082,0.88256,1.1348,1.3873,1.6397,1.8792,1.7529,1.4996,1.2498,0.99987,0.74443,0.49136,0.24209,0.032321,-0.20056,-0.43722,-0.65428,-0.79023,-0.87353,-0.76467,-0.65609,-0.51135,-0.36967,-0.16379,0.053683,0.2067,0.14417,0.2882,0.5285,0.61699,0.51441,0.38662,0.29208,0.2128,0.10681,-0.083122,-0.099214,-0.3367,-0.56127,-0.60198,-0.63548,-0.7749,-0.9534,-1.1216,-1.2859,-1.3403,-1.2806,-1.1898,-1.1382,-1.4037,-1.5097,-1.4755,-1.4,-1.2792,-1.1274,-0.91667,-0.66366,-0.39557,-0.15601,0.072864,0.11872,0.128,0.29468,0.49272,0.66351,0.82995,1.0125,1.2074,1.4518,1.7007,1.9465,2.1899,2.4171,2.5794,2
2.4323,2.2436,2.0538,1.8642,1.6737,1.4843,1.2966,1.1079,0.9161,0.72769,0.53765,0.34768,0.15778,-0.032019,-0.2217,-0.40679,-0.50147,-0.61131,-0.79536,-0.97821,-1.1163,-1.2381,-1.3387,-1.414,-1.4603,-1.4874,-1.4155,-1.3261,-1.1799,-1.069,-1.1382,-1.228,-1.279,-1.333,-1.2441,-1.2187,-1.0943,-0.9632,-0.80572,-0.63726,-0.47928,-0.29664,-0.10815,0.085108,0.28155,0.39786,0.5522,0.68879,0.76495,0.67449,0.54452,0.42505,0.29444,0.16989,0.071489,-0.037955,-0.13893,-0.209,-0.28959,-0.35895,-0.3929,-0.38665,-0.20706,-0.022396,0.16316,0.34945,0.534,0.72172,0.90817,0.99434,1.0878,1.2793,1.472,1.5971,1.4578,1.2733,1.0859,0.89621,0.71387,0.52439,0.33759,0.15675,-0.031042,-0.21378,-0.40039,-0.40276,-0.36496,-0.31401,-0.22938,-0.15517,-0.070278,0.024391,0.1438,0.25694,0.37503,0.49966,0.61506,0.61992,0.51295,0.37164,0.23607,0.020365,-0.15361,-0.33811,-0.5161,-0.66575,-0.82252,-0.99398,-1.1126,-1.2292,-1.3092,-1.3003,-1.234,-1.1506,-1.0521,-1.0283,-1.2073,-1.3356,-1.4307,-1.4018,-1.3455,-1.2795,-1.1795,-1.0676,-0.8974,-0.71656,-0.54093,-0.48705,-0.32096,-0.13338,0.055661,0.24212,0.43165,0.6213,0.81105,0.99878,1.1888,1.3774,1.5646,1.7517,1.9425,2.1317,2.3208,2.4323,1
1.1544,0.95815,0.76284,0.56747,0.48299,0.54843,0.60851,0.67921,0.75985,0.84976,0.89039,0.72549,0.50274,0.29499,0.084716,-0.14677,-0.35479,-0.5527,-0.75086,-0.94187,-1.1282,-1.3101,-1.4905,-1.6578,-1.8187,-1.9497,-1.9234,-1.7349,-1.5357,-1.3368,-1.1365,-0.93587,-0.73353,-0.5336,-0.3325,-0.19289,-0.11635,0.052011,0.028415,-0.007841,0.13677,0.12089,0.06972,-0.000044,-0.070467,-0.17593,-0.28122,-0.39958,-0.52561,-0.60727,-0.65721,-0.66084,-0.66677,-0.66587,-0.58358,-0.40193,-0.22808,-0.05105,0.12857,0.31515,0.50284,0.67879,0.86155,1.0387,1.1635,1.1935,1.3859,1.5796,1.7737,1.9659,2.1589,2.3521,2.5157,2.3409,2.147,1.9533,1.7603,1.5671,1.3718,1.177,1.1369,1.0356,0.86023,0.68101,0.50006,0.31622,0.12958,-0.044959,-0.2194,-0.39601,-0.57333,-0.65491,-0.65527,-0.64899,-0.63384,-0.59459,-0.51381,-0.39227,-0.28898,-0.18053,-0.076889,-0.008127,0.033592,0.083592,0.065456,-0.03654,0.022644,-0.12066,-0.20927,-0.32352,-0.52045,-0.72215,-0.92377,-1.1253,-1.3263,-1.5262,-1.7223,-1.8974,-1.9052,-1.794,-1.6549,-1.4913,-1.3184,-1.1393,-0.95591,-0.76669,-0.55568,-0.34634,-0.12879,0.098482,0.32377,0.55634,0.751,0.86984,0.77941,0.6969,0.62402,0.54518,0.49329,0.46389,0.65843,0.85356,1.0464,1.1548,5
2.5941,2.3194,2.0519,1.7875,1.5218,1.262,1.0025,0.74086,0.47979,0.22019,-0.039368,-0.016893,-0.074818,-0.3225,-0.55533,-0.7758,-0.97689,-1.1541,-1.3158,-1.4305,-1.4767,-1.2912,-1.108,-0.90847,-0.68769,-0.46617,-0.23235,0.006713,0.24448,0.49042,0.73515,0.98356,1.2304,1.4021,1.5085,1.4785,1.2231,0.9676,0.71012,0.45549,0.20164,-0.054757,-0.30696,-0.5621,-0.81169,-1.0589,-1.3095,-1.5502,-1.7937,-2.031,-1.972,-1.7292,-1.3841,-1.0194,-0.6543,-0.30736,0.058104,0.36813,0.52484,0.47579,0.30003,0.13496,-0.027725,-0.17865,-0.39884,-0.32281,-0.16423,0.0876,0.33178,0.36942,0.10077,-0.15687,-0.40936,-0.47723,-0.31793,-0.19167,-0.34793,-0.46242,-0.33595,-0.14209,0.12632,0.39746,0.56798,0.34198,0.10728,0.0994,0.27142,0.45492,0.52634,0.40501,0.12365,-0.16044,-0.46256,-0.76422,-1.0544,-1.3486,-1.5938,-1.7492,-1.6666,-1.4162,-1.1677,-0.9169,-0.66411,-0.4093,-0.14949,0.10287,0.36389,0.61781,0.87247,1.1332,1.369,1.3279,1.2101,0.97046,0.70236,0.43304,0.17067,-0.087469,-0.33846,-0.58166,-0.81446,-1.0297,-1.2114,-1.1557,-1.0716,-0.96811,-0.83713,-0.67367,-0.50431,-0.3161,-0.096991,0.053572,-0.017282,0.15057,0.39253,0.64888,0.90567,1.1628,1.4041,1.6573,1.9206,2.1697,2.4114,2.5975,4
2.3645,2.1928,2.0195,1.8381,1.6567,1.4752,1.2969,1.1199,0.93753,0.75583,0.57177,0.39057,0.21658,0.048097,-0.11932,-0.29372,-0.47304,-0.53898,-0.68808,-0.85768,-0.9934,-1.1278,-1.2525,-1.3501,-1.4297,-1.4919,-1.5111,-1.4986,-1.4753,-1.4163,-1.338,-1.2299,-1.0955,-1.0046,-1.0812,-1.1413,-1.2022,-1.2439,-1.1865,-1.1319,-1.1337,-1.046,-0.9179,-0.76675,-0.6167,-0.44818,-0.29021,-0.11687,0.051255,0.2251,0.39399,0.50537,0.64926,0.78854,0.75203,0.62787,0.4928,0.36975,0.25565,0.13825,0.02814,-0.073811,-0.16665,-0.24936,-0.32089,-0.38028,-0.33409,-0.15342,0.028666,0.21373,0.39967,0.58298,0.77087,0.8503,0.88328,0.92478,1.0776,1.2855,1.485,1.6558,1.641,1.4586,1.2973,1.1226,0.94085,0.75192,0.55143,0.36056,0.16951,-0.027206,-0.22739,-0.42064,-0.45598,-0.41946,-0.3695,-0.31106,-0.23081,-0.15215,-0.049594,0.061979,0.17312,0.27125,0.1985,0.073041,-0.059445,-0.2133,-0.39849,-0.56577,-0.72223,-0.85609,-0.99183,-1.118,-1.1981,-1.2338,-1.2141,-1.1247,-1.021,-0.92978,-1.0643,-1.2004,-1.2642,-1.2021,-1.1273,-1.0171,-0.87363,-0.70863,-0.5434,-0.40846,-0.24226,-0.066094,0.11177,0.28836,0.4645,0.64275,0.82265,1.0034,1.1846,1.3663,1.5483,1.7324,1.915,2.099,2.2849,2.3603,1
