@relation DistalPhalanxOutlineCorrect
@attribute att0 real
@attribute att1 real
@attribute att10 real
@attribute att11 real
@attribute att12 real
@attribute att13 real
@attribute att14 real
@attribute att15 real
@attribute att16 real
@attribute att17 real
@attribute att18 real
@attribute att19 real
@attribute att2 real
@attribute att20 real
@attribute att21 real
@attribute att22 real
@attribute att23 real
@attribute att24 real
@attribute att25 real
@attribute att26 real
@attribute att27 real
@attribute att28 real
@attribute att29 real
@attribute att3 real
@attribute att30 real
@attribute att31 real
@attribute att32 real
@attribute att33 real
@attribute att34 real
@attribute att35 real
@attribute att36 real
@attribute att37 real
@attribute att38 real
@attribute att39 real
@attribute att4 real
@attribute att40 real
@attribute att41 real
@attribute att42 real
@attribute att43 real
@attribute att44 real
@attribute att45 real
@attribute att46 real
@attribute att47 real
@attribute att48 real
@attribute att49 real
@attribute att5 real
@attribute att50 real
@attribute att51 real
@attribute att52 real
@attribute att53 real
@attribute att54 real
@attribute att55 real
@attribute att56 real
@attribute att57 real
@attribute att58 real
@attribute att59 real
@attribute att6 real
@attribute att60 real
@attribute att61 real
@attribute att62 real
@attribute att63 real
@attribute att64 real
@attribute att65 real
@attribute att66 real
@attribute att67 real
@attribute att68 real
@attribute att69 real
@attribute att7 real
@attribute att70 real
@attribute att71 real
@attribute att72 real
@attribute att73 real
@attribute att74 real
@attribute att75 real
@attribute att76 real
@attribute att77 real
@attribute att78 real
@attribute att79 real
@attribute att8 real
@attribute att9 real
@attribute class real
@data
-0.53065,-0.47263,1.43,1.4589,1.42,1.298,1.1463,0.99725,0.87633,0.67922,0.45692,0.21113,-0.32257,-0.053349,-0.28019,-0.41756,-0.47165,-0.3633,-0.19458,-0.022682,0.20111,0.45686,0.6873,-0.052798,0.92024,1.1952,1.4149,1.4644,1.4243,1.3718,1.3929,1.445,1.4979,1.4379,0.17041,1.4337,1.3813,1.2524,1.0002,0.74821,0.5142,0.24488,0.004934,-0.24997,-0.44323,0.4614,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,0.65887,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,0.91641,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,-1.0735,1.1208,1.2887,0.0
-0.48976,-0.43784,1.3815,1.416,1.3545,1.2071,1.0005,0.85028,0.62761,0.37841,0.22151,-0.001731,-0.25473,-0.24761,-0.47079,-0.51086,-0.42606,-0.23979,0.001973,0.1907,0.44562,0.68272,0.93135,-0.006424,1.1615,1.401,1.4627,1.4895,1.4097,1.3761,1.4176,1.4538,1.4207,1.4459,0.18767,1.467,1.3575,1.2526,1.0061,0.76526,0.50804,0.2779,0.004336,-0.23165,-0.43685,0.47298,-1.0755,-1.0755,-1.0755,-1.0755,-1.0755,-1.0755,-1.0755,-1.0755,-1.0755,-1.0755,0.71462,-1.0755,-1.0755,-1.0755,-1.0755,-1.0755,-1.0755,-1.0755,-1.0755,-1.0755,-1.0755,0.90201,-1.0755,-1.0755,-1.0755,-1.0755,-1.0755,-1.0755,-1.0755,-1.0755,-1.0755,-1.0755,1.1176,1.2567,0.0
-0.49756,-0.37634,1.2776,1.3562,1.2922,1.1963,1.0505,0.96909,0.77987,0.62078,0.44748,0.20776,-0.21117,-0.041546,-0.24809,-0.42034,-0.41913,-0.27697,-0.06117,0.16552,0.42172,0.65363,0.91192,0.026744,1.1436,1.3197,1.3942,1.3883,1.3799,1.3472,1.3564,1.3599,1.3984,1.3718,0.25009,1.4133,1.3718,1.2528,1.0203,0.77242,0.50789,0.30614,0.027499,-0.16589,-0.40046,0.50422,-1.1039,-1.1039,-1.1039,-1.1039,-1.1039,-1.1039,-1.1039,-1.1039,-1.1039,-1.1039,0.70653,-1.1039,-1.1039,-1.1039,-1.1039,-1.1039,-1.1039,-1.1039,-1.1039,-1.1039,-1.1039,0.94953,-1.1039,-1.1039,-1.1039,-1.1039,-1.1039,-1.1039,-1.1039,-1.1039,-1.1039,-1.1039,1.101,1.2145,0.0
-0.16801,-0.045464,1.1412,1.259,1.213,1.0788,0.97141,0.90686,0.8055,0.63295,0.46899,0.25036,0.018491,0.18213,0.098355,-0.083191,-0.26897,-0.2846,-0.030191,0.14408,0.44036,0.64777,0.94909,0.089491,1.2264,1.5297,1.5376,1.2768,1.0663,0.89195,0.89554,1.0354,1.2364,1.303,0.34649,1.3657,1.6049,1.6143,1.4228,1.1582,0.84681,0.57722,0.28481,0.057446,-0.13183,0.4484,-1.1532,-1.1532,-1.1532,-1.1532,-1.1532,-1.1532,-1.1532,-1.1532,-1.1532,-1.1532,0.3664,-1.1532,-1.1532,-1.1532,-1.1532,-1.1532,-1.1532,-1.1532,-1.1532,-1.1532,-1.1532,0.43708,-1.1532,-1.1532,-1.1532,-1.1532,-1.1532,-1.1532,-1.1532,-1.1532,-1.1532,-1.1532,0.75331,1.0274,1.0
-0.29494,-0.30421,1.6375,1.7806,1.7351,1.6125,1.4712,1.2568,1.0984,0.82319,0.56821,0.2633,-0.17872,0.010473,-0.17199,-0.35075,-0.34629,-0.2763,-0.10728,0.099547,0.32146,0.43163,0.49984,0.065518,0.72307,0.97424,1.1771,1.1933,1.0467,0.94779,0.95622,1.0404,1.0516,1.117,0.35137,1.197,1.1991,1.0684,0.82269,0.60909,0.43991,0.44722,0.25633,0.023714,-0.19243,0.65824,-1.1192,-1.1192,-1.1192,-1.1192,-1.1192,-1.1192,-1.1192,-1.1192,-1.1192,-1.1192,0.8504,-1.1192,-1.1192,-1.1192,-1.1192,-1.1192,-1.1192,-1.1192,-1.1192,-1.1192,-1.1192,1.0891,-1.1192,-1.1192,-1.1192,-1.1192,-1.1192,-1.1192,-1.1192,-1.1192,-1.1192,-1.1192,1.3822,1.5014,1.0
-0.77454,-0.71839,1.3238,1.5138,1.5419,1.5147,1.3789,1.2239,1.095,0.91361,0.7742,0.55637,-0.44928,0.45845,0.10163,-0.27105,-0.57045,-0.62082,-0.75967,-0.79081,-0.55446,-0.30451,0.03315,-0.24153,0.33199,0.63619,0.94229,1.3059,1.6158,1.5766,1.4725,1.4723,1.3636,1.3844,-0.094361,1.4451,1.4954,1.5077,1.2846,0.93045,0.51318,0.25844,-0.10753,-0.44019,-0.74361,0.21216,-0.35291,-0.43935,-0.57841,-0.70127,-0.9079,-1.0873,-1.2754,-1.4778,-1.5186,-1.3668,0.55517,-1.2158,-1.0011,-0.81491,-0.64329,-0.5255,-0.40856,-0.55446,-0.69472,-0.8273,-1.0193,0.74883,-1.2197,-1.3658,-1.4927,-1.4722,-1.3327,-1.1317,-0.95792,-0.70543,-0.59701,-0.40983,0.95778,1.0968,0.0
-0.88841,-0.72179,1.2815,1.3545,1.384,1.2806,1.1372,0.89861,0.58326,0.3048,0.1743,-0.13807,-0.55712,-0.50938,-0.80243,-0.90884,-0.76698,-0.58485,-0.2807,0.024729,0.35483,0.69816,1.0501,-0.41653,1.349,1.4957,1.4429,1.2792,1.0888,1.0874,1.3026,1.5417,1.7208,1.8452,-0.18878,1.6473,1.5842,1.448,1.1454,0.80788,0.54578,0.24723,-0.12128,-0.42272,-0.74307,0.17091,-0.54873,-0.4747,-0.63361,-0.68329,-0.92606,-1.1212,-1.2053,-1.2866,-1.348,-1.3046,0.54646,-1.1175,-0.92411,-0.70831,-0.51218,-0.37744,-0.51023,-0.60478,-0.77105,-0.91113,-1.0454,0.86859,-1.1563,-1.2884,-1.2987,-1.2545,-1.3119,-1.312,-1.0708,-0.855,-0.73553,-0.51761,1.0344,1.1395,0.0
-0.47173,-0.457,1.3838,1.4706,1.4165,1.3745,1.2386,1.0831,0.98882,0.84901,0.5337,0.33256,-0.29063,0.12545,-0.070648,-0.26249,-0.45004,-0.46396,-0.33464,-0.15088,0.057496,0.30952,0.54688,-0.057626,0.80394,1.0351,1.2868,1.3762,1.3813,1.3615,1.4539,1.3642,1.377,1.4003,0.21762,1.4376,1.4664,1.3766,1.1099,0.86803,0.58879,0.337,0.056656,-0.14199,-0.37572,0.42671,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,0.56926,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,0.7968,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,-1.0848,1.0384,1.2303,0.0
-0.53064,-0.45751,1.4797,1.4893,1.4163,1.3391,1.184,1.0422,0.8794,0.63283,0.37959,0.13065,-0.25469,-0.12989,-0.3477,-0.52383,-0.57916,-0.44529,-0.23751,-0.018324,0.20986,0.44395,0.68237,-0.008883,0.91035,1.1179,1.3514,1.4294,1.3902,1.3577,1.4059,1.4482,1.4016,1.384,0.26017,1.4423,1.3716,1.2014,0.99441,0.74857,0.51305,0.26879,0.003685,-0.2314,-0.43053,0.50647,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,0.75372,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,1.0146,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,-1.0668,1.2313,1.3845,0.0
-0.85846,-0.73805,1.2088,1.3077,1.2,1.0548,0.94721,0.88171,0.86111,0.66405,0.50427,0.1577,-0.473,-0.18231,-0.51413,-0.64866,-0.57217,-0.73051,-0.50676,-0.18006,0.13004,0.44647,0.78463,-0.30609,1.1274,1.4836,1.7383,1.8076,1.5115,1.2717,1.2236,1.2283,1.2855,1.3034,0.020044,1.4481,1.6857,1.7185,1.4656,1.0273,0.63439,0.24741,-0.14358,-0.48904,-0.75673,0.1314,-0.44799,-0.37504,-0.5284,-0.75352,-0.98778,-1.2927,-1.3939,-1.4859,-1.5038,-1.3763,0.37881,-1.1434,-0.94216,-0.65235,-0.52736,-0.31306,-0.33679,-0.50283,-0.74542,-0.81349,-1.1293,0.64241,-1.2602,-1.3139,-1.356,-1.3568,-1.3007,-1.2798,-1.0351,-0.93222,-0.73284,-0.49994,0.84331,1.0463,0.0
-0.48328,-0.4244,1.253,1.3864,1.3688,1.4105,1.292,1.1728,1.0184,0.81586,0.62419,0.30544,-0.24456,0.094124,-0.24184,-0.46026,-0.5279,-0.49261,-0.32353,-0.11788,0.13148,0.36861,0.63214,-0.002147,0.87215,1.1368,1.3744,1.4675,1.4728,1.3579,1.3333,1.3683,1.4397,1.4974,0.23726,1.4933,1.4271,1.3105,1.107,0.91805,0.60064,0.35343,0.063369,-0.1844,-0.42331,0.50183,-1.0777,-1.0777,-1.0777,-1.0777,-1.0777,-1.0777,-1.0777,-1.0777,-1.0777,-1.0777,0.52142,-1.0777,-1.0777,-1.0777,-1.0777,-1.0777,-1.0777,-1.0777,-1.0777,-1.0777,-1.0777,0.63455,-1.0777,-1.0777,-1.0777,-1.0777,-1.0777,-1.0777,-1.0777,-1.0777,-1.0777,-1.0777,0.8514,1.0438,0.0
-0.45956,-0.39503,1.403,1.3894,1.3179,1.2226,1.0903,0.98069,0.78805,0.51645,0.2852,0.02125,-0.18179,-0.17186,-0.38276,-0.44712,-0.38731,-0.20324,0.016865,0.23797,0.48687,0.70008,0.66393,0.071272,0.91197,1.15,1.3424,1.344,1.3192,1.3246,1.3601,1.3631,1.3489,1.3107,0.31545,1.305,1.3771,1.3041,1.142,0.88189,0.59962,0.33512,0.13354,-0.11969,-0.33191,0.58071,-1.1071,-1.1071,-1.1071,-1.1071,-1.1071,-1.1071,-1.1071,-1.1071,-1.1071,-1.1071,0.84769,-1.1071,-1.1071,-1.1071,-1.1071,-1.1071,-1.1071,-1.1071,-1.1071,-1.1071,-1.1071,1.0425,-1.1071,-1.1071,-1.1071,-1.1071,-1.1071,-1.1071,-1.1071,-1.1071,-1.1071,-1.1071,1.1694,1.2929,1.0
-0.34857,-0.31354,1.2686,1.3458,1.3375,1.2808,1.2084,1.1652,1.0457,0.87531,0.73675,0.56333,-0.15188,0.38873,0.14639,-0.089944,-0.27089,-0.32919,-0.27927,-0.15658,0.046203,0.24306,0.47969,0.066849,0.72728,0.94592,1.1913,1.3412,1.3078,1.3347,1.2813,1.3191,1.3296,1.331,0.28922,1.3655,1.3935,1.3452,1.0952,0.86583,0.60162,0.41843,0.15036,-0.098194,-0.26408,0.49661,-1.1289,-1.1289,-1.1289,-1.1289,-1.1289,-1.1289,-1.1289,-1.1289,-1.1289,-1.1289,0.74196,-1.1289,-1.1289,-1.1289,-1.1289,-1.1289,-1.1289,-1.1289,-1.1289,-1.1289,-1.1289,0.89549,-1.1289,-1.1289,-1.1289,-1.1289,-1.1289,-1.1289,-1.1289,-1.1289,-1.1289,-1.1289,1.0337,1.1691,1.0
-0.81511,-0.76668,1.263,1.3048,1.2633,1.2249,1.0739,0.9573,0.69051,0.5719,0.30911,0.087356,-0.5471,-0.18177,-0.46199,-0.6157,-0.84784,-0.81988,-0.70203,-0.46062,-0.17528,0.1362,0.49489,-0.26724,0.82633,1.1576,1.482,1.5713,1.3894,1.2492,1.2198,1.3419,1.292,1.3815,0.017288,1.5081,1.7174,1.6481,1.3114,0.94332,0.49925,0.084215,-0.23877,-0.58956,-0.81562,0.2699,-0.068333,-0.30306,-0.56843,-0.92424,-1.1702,-1.5284,-1.7625,-1.7107,-1.5181,-1.2039,0.55138,-0.93194,-0.61347,-0.36233,-0.030336,0.25216,0.080668,-0.11925,-0.46863,-0.77965,-1.0839,0.7472,-1.4396,-1.785,-1.7555,-1.494,-1.2228,-1.1094,-0.86644,-0.56088,-0.32844,-0.092804,0.97686,1.2121,1.0
-0.83591,-0.73981,1.335,1.4876,1.4866,1.3807,1.2567,1.1659,0.98148,0.82374,0.67122,0.43403,-0.4843,0.09181,-0.2259,-0.51779,-0.76234,-0.87,-0.76173,-0.57284,-0.26502,0.070602,0.41668,-0.16598,0.75402,1.0921,1.3961,1.4844,1.3841,1.3333,1.3883,1.4348,1.4303,1.4763,0.12037,1.5504,1.6153,1.3095,0.95672,0.61988,0.27492,-0.0604,-0.3461,-0.62535,-0.75564,0.30551,-0.37116,-0.35853,-0.42931,-0.68761,-0.93048,-1.1657,-1.3821,-1.5557,-1.5855,-1.42,0.63819,-1.2103,-0.959,-0.78451,-0.53905,-0.35,-0.31718,-0.42099,-0.56508,-0.75813,-1.0062,0.87239,-1.2312,-1.38,-1.5374,-1.5041,-1.3474,-1.1413,-0.91207,-0.73596,-0.44047,-0.30794,1.0659,1.219,0.0
-0.97143,-0.93164,1.5178,1.404,1.4514,1.3166,1.2054,1.0713,1.0219,0.80906,0.59737,0.30242,-0.68303,-0.008089,-0.33797,-0.64264,-0.88529,-0.98819,-0.79773,-0.57822,-0.24059,-0.000992,0.36792,-0.3431,0.69923,1.0802,1.3867,1.4728,1.4038,1.4319,1.4508,1.4079,1.4103,1.508,-0.030252,1.4499,1.3727,1.2998,1.0008,0.68427,0.31858,0.003758,-0.33388,-0.6113,-0.90227,0.33533,-0.047011,-0.13665,-0.45982,-0.69936,-0.86274,-0.99261,-1.228,-1.4608,-1.6068,-1.6257,0.54698,-1.3595,-1.0012,-0.68331,-0.4691,-0.2075,-0.057274,-0.15352,-0.35189,-0.67124,-0.9491,0.83505,-1.2382,-1.4345,-1.5351,-1.4801,-1.4275,-1.1565,-0.92454,-0.60912,-0.36074,-0.21078,1.1662,1.3567,0.0
-0.47452,-0.41458,1.3462,1.4122,1.4389,1.2671,1.2428,1.1126,0.92564,0.71425,0.53474,0.25314,-0.27136,0.019068,-0.24855,-0.43641,-0.50195,-0.39215,-0.20778,0.018503,0.26118,0.50433,0.7489,-0.036724,0.99368,1.1942,1.3253,1.3912,1.3109,1.3436,1.364,1.3782,1.3949,1.3806,0.161,1.3687,1.3908,1.3063,1.0962,0.83083,0.57753,0.32426,0.05086,-0.16779,-0.39994,0.40833,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,0.61815,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,0.89268,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,-1.0893,1.1055,1.2229,0.0
-0.79505,-0.64307,1.0493,1.4935,1.4524,1.3784,1.2042,1.0546,0.85229,0.58991,0.34999,0.05041,-0.46023,-0.27202,-0.5328,-0.72287,-0.88338,-0.86917,-0.63752,-0.32658,-0.023645,0.2922,0.61625,-0.22037,0.94565,1.2682,1.3613,1.3946,1.3736,1.3087,1.3642,1.2567,1.3844,1.5981,0.088955,1.6772,1.6438,1.5921,1.2965,0.89258,0.52495,0.15307,-0.17834,-0.48947,-0.71267,0.41345,-0.11339,-0.26628,-0.33136,-0.58148,-0.76135,-1.0746,-1.2911,-1.5503,-1.5948,-1.4956,0.48525,-1.3163,-1.0734,-0.82017,-0.53118,-0.23031,-0.20617,-0.30869,-0.45603,-0.64908,-0.97131,0.68791,-1.22,-1.4514,-1.5836,-1.6489,-1.5279,-1.3158,-1.0546,-0.76348,-0.52092,-0.21146,0.74848,0.84493,0.0
-0.51547,-0.43293,1.3293,1.3218,1.2636,1.1498,0.98707,0.81465,0.70432,0.47856,0.28482,0.013432,-0.24527,-0.10426,-0.3122,-0.44185,-0.47271,-0.30991,-0.084207,0.14207,0.39278,0.64142,0.8677,-0.026899,1.1125,1.361,1.5613,1.6074,1.4675,1.3371,1.2781,1.2829,1.3533,1.4229,0.17244,1.4105,1.4879,1.4151,1.1719,0.91365,0.65565,0.37655,0.089833,-0.20584,-0.43017,0.38,-1.0829,-1.0829,-1.0829,-1.0829,-1.0829,-1.0829,-1.0829,-1.0829,-1.0829,-1.0829,0.61894,-1.0829,-1.0829,-1.0829,-1.0829,-1.0829,-1.0829,-1.0829,-1.0829,-1.0829,-1.0829,0.8582,-1.0829,-1.0829,-1.0829,-1.0829,-1.0829,-1.0829,-1.0829,-1.0829,-1.0829,-1.0829,1.0832,1.259,0.0
-0.73724,-0.67841,1.4018,1.4652,1.4799,1.3851,1.2821,1.1362,0.92127,0.67522,0.4982,0.30612,-0.4425,0.1542,-0.20575,-0.54564,-0.66869,-0.71799,-0.57843,-0.34748,-0.048917,0.26238,0.58152,-0.19372,0.91263,1.2381,1.2958,1.1527,1.0842,1.3764,1.4183,1.4355,1.4549,1.303,0.082388,1.2875,1.3655,1.4969,1.3123,0.8965,0.54703,0.22785,-0.12667,-0.37777,-0.62302,0.40539,-0.43698,-0.56998,-0.76904,-0.96253,-1.1456,-1.4247,-1.4882,-1.555,-1.4437,-1.2511,0.55807,-1.049,-0.84316,-0.76706,-0.77621,-0.62939,-0.34375,-0.36442,-0.56626,-0.76456,-0.95692,0.81436,-1.1906,-1.358,-1.4756,-1.5421,-1.4362,-1.2447,-1.0265,-0.83024,-0.65071,-0.54059,1.1532,1.327,1.0
-1.0326,-0.88697,1.4234,1.4546,1.4214,1.275,1.16,0.99011,0.84976,0.61838,0.41479,0.23991,-0.6925,-0.11476,-0.45376,-0.679,-0.9329,-0.96516,-0.85347,-0.60457,-0.31191,0.018839,0.33201,-0.40041,0.68657,1.0462,1.3645,1.5657,1.5885,1.5818,1.4613,1.4776,1.4971,1.6454,-0.072289,1.7307,1.6187,1.3602,0.96063,0.58978,0.22418,-0.16295,-0.4334,-0.6842,-0.89981,0.26119,-0.2898,-0.45747,-0.71132,-0.95274,-1.1227,-1.2278,-1.337,-1.4102,-1.3488,-1.1211,0.58797,-1.0438,-0.75729,-0.50236,-0.48958,-0.38747,-0.14393,0.056568,0.010798,-0.29165,-0.60488,0.841,-0.84131,-1.1881,-1.3986,-1.5031,-1.5049,-1.3312,-1.0682,-0.77724,-0.49777,-0.35186,1.1871,1.3012,0.0
-0.85148,-0.84257,1.3853,1.5303,1.4069,1.2588,1.0685,0.90796,0.75908,0.47594,0.092126,-0.25326,-0.77504,-0.61019,-0.71593,-0.73782,-0.93825,-0.89169,-0.71087,-0.45483,-0.25069,0.10546,0.44614,-0.4857,0.80379,1.1672,1.4667,1.4998,1.3803,1.311,1.4712,1.3433,1.3344,1.3828,-0.13233,1.4991,1.6773,1.6166,1.1923,0.81805,0.44657,0.12599,-0.22788,-0.54239,-0.83265,0.2425,0.23566,0.15865,-0.11985,-0.46374,-0.70916,-1.0453,-1.423,-1.5725,-1.5951,-1.3845,0.54239,-1.2833,-1.1437,-0.75444,-0.41618,-0.002563,0.092268,-0.13033,-0.33953,-0.61526,-0.86495,0.75523,-1.2681,-1.5767,-1.6302,-1.5623,-1.3687,-1.1621,-0.9488,-0.54959,-0.22481,0.04143,1.0959,1.2714,0.0
-0.463,-0.38397,1.3845,1.4147,1.3277,1.2778,1.1813,0.99333,0.77767,0.57411,0.31772,0.04063,-0.22955,-0.18729,-0.35829,-0.44832,-0.42382,-0.27591,-0.082684,0.1143,0.34632,0.58506,0.81966,-0.030702,1.0589,1.2748,1.3329,1.3667,1.3311,1.2788,1.3419,1.3546,1.4255,1.3868,0.21027,1.3857,1.4224,1.3495,1.1442,0.88614,0.61223,0.34043,0.062589,-0.17137,-0.33778,0.45778,-1.0921,-1.0921,-1.0921,-1.0921,-1.0921,-1.0921,-1.0921,-1.0921,-1.0921,-1.0921,0.70149,-1.0921,-1.0921,-1.0921,-1.0921,-1.0921,-1.0921,-1.0921,-1.0921,-1.0921,-1.0921,0.87618,-1.0921,-1.0921,-1.0921,-1.0921,-1.0921,-1.0921,-1.0921,-1.0921,-1.0921,-1.0921,1.1094,1.2909,0.0
-0.50843,-0.40381,1.2174,1.4114,1.4399,1.3759,1.29,1.089,0.91538,0.69432,0.47005,0.27345,-0.22265,0.030621,-0.18044,-0.33378,-0.46048,-0.41615,-0.27364,-0.021783,0.28064,0.52811,0.77969,0.025617,1.017,1.3123,1.4076,1.4724,1.4226,1.408,1.3734,1.3773,1.4772,1.4436,0.16512,1.4665,1.4051,1.2638,0.99318,0.75743,0.49354,0.25448,-0.003118,-0.23254,-0.42382,0.41667,-1.0847,-1.0847,-1.0847,-1.0847,-1.0847,-1.0847,-1.0847,-1.0847,-1.0847,-1.0847,0.64406,-1.0847,-1.0847,-1.0847,-1.0847,-1.0847,-1.0847,-1.0847,-1.0847,-1.0847,-1.0847,0.72148,-1.0847,-1.0847,-1.0847,-1.0847,-1.0847,-1.0847,-1.0847,-1.0847,-1.0847,-1.0847,0.87133,1.0358,0.0
-0.41714,-0.35125,1.3993,1.4728,1.4424,1.3616,1.2179,1.0862,0.90588,0.74255,0.50876,0.32735,-0.18176,0.088404,-0.14415,-0.28555,-0.39294,-0.34092,-0.2485,-0.057114,0.14976,0.3656,0.64407,0.059767,0.85963,0.91568,1.0959,1.3063,1.3824,1.3955,1.4398,1.4632,1.4853,1.4845,0.28199,1.4769,1.3316,1.1207,0.92783,0.75811,0.48935,0.24364,-0.000737,-0.22563,-0.34697,0.52511,-1.0984,-1.0984,-1.0984,-1.0984,-1.0984,-1.0984,-1.0984,-1.0984,-1.0984,-1.0984,0.76549,-1.0984,-1.0984,-1.0984,-1.0984,-1.0984,-1.0984,-1.0984,-1.0984,-1.0984,-1.0984,0.96152,-1.0984,-1.0984,-1.0984,-1.0984,-1.0984,-1.0984,-1.0984,-1.0984,-1.0984,-1.0984,1.1693,1.2934,1.0
-0.9936,-0.86966,1.2362,1.465,1.5612,1.4791,1.3658,1.2433,1.1561,0.878,0.57492,0.3405,-0.6389,0.075486,-0.19974,-0.47007,-0.7884,-0.99644,-1.0236,-0.83118,-0.56236,-0.23753,0.10599,-0.34279,0.44718,0.77746,1.1348,1.4409,1.4712,1.4746,1.4039,1.4855,1.5078,1.6202,-0.25544,1.7102,1.7314,1.4749,1.1262,0.72868,0.37989,0.009438,-0.34915,-0.70431,-0.92645,-0.10869,-0.046808,-0.114,-0.33729,-0.55297,-0.81226,-1.1009,-1.303,-1.5402,-1.6511,-1.422,0.21253,-1.1939,-0.95746,-0.67815,-0.39619,-0.21852,-0.025097,-0.079099,-0.21582,-0.4354,-0.71846,0.5419,-0.98595,-1.2439,-1.4461,-1.5527,-1.4349,-1.2118,-0.96758,-0.68759,-0.39115,-0.098794,0.88111,1.0758,0.0
-0.46025,-0.37668,1.4407,1.4487,1.3444,1.2296,1.1008,0.88445,0.70664,0.48206,0.27164,0.14655,-0.22977,-0.063564,-0.29991,-0.40753,-0.4799,-0.41802,-0.20382,0.019708,0.27072,0.52588,0.75004,0.009998,0.998,1.2562,1.3779,1.3964,1.3725,1.3812,1.4223,1.4911,1.4465,1.4556,0.28202,1.4648,1.3877,1.2474,1.0086,0.76988,0.53136,0.28953,0.032423,-0.20802,-0.38878,0.53019,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,0.72637,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,1.0339,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,-1.0825,1.1744,1.3033,0.0
-0.39962,-0.37685,1.3048,1.2811,1.2946,1.2859,1.1844,1.0749,0.95281,0.7768,0.66311,0.53828,-0.20068,0.42627,0.17712,-0.068982,-0.29275,-0.39853,-0.34323,-0.18514,0.038831,0.28255,0.53449,0.014588,0.78347,1.0128,1.2672,1.3823,1.3874,1.3086,1.3015,1.2738,1.2941,1.3231,0.26248,1.3019,1.3546,1.3572,1.1995,0.94761,0.68671,0.42644,0.16213,-0.07383,-0.29474,0.51081,-1.1229,-1.1229,-1.1229,-1.1229,-1.1229,-1.1229,-1.1229,-1.1229,-1.1229,-1.1229,0.71447,-1.1229,-1.1229,-1.1229,-1.1229,-1.1229,-1.1229,-1.1229,-1.1229,-1.1229,-1.1229,0.94605,-1.1229,-1.1229,-1.1229,-1.1229,-1.1229,-1.1229,-1.1229,-1.1229,-1.1229,-1.1229,1.0794,1.2079,0.0
-0.80819,-0.72508,1.3631,1.4387,1.2922,1.1328,1.0009,0.90072,0.6608,0.50119,0.41388,0.12381,-0.51798,-0.19061,-0.49054,-0.76159,-0.83782,-0.71943,-0.52606,-0.27731,0.007799,0.24061,0.54358,-0.23562,0.84916,1.1565,1.4877,1.549,1.4879,1.2846,1.2362,1.3363,1.5629,1.6554,0.024579,1.7728,1.6823,1.5922,1.3381,0.94236,0.60378,0.22075,-0.10349,-0.43417,-0.69297,0.33058,-0.38173,-0.47002,-0.57449,-0.80702,-0.95285,-1.0401,-1.1534,-1.2574,-1.3529,-1.3001,0.63706,-1.2626,-1.1118,-0.95682,-0.81552,-0.74499,-0.70985,-0.74602,-0.74883,-0.88433,-1.0025,0.96788,-1.2213,-1.3131,-1.3738,-1.32,-1.2247,-1.0557,-0.92433,-0.73177,-0.54541,-0.43805,1.1366,1.2674,1.0
